"entity_id","name","crawled_today"
13595,BOT_5579,0
13596,BOT_5580,0
13597,BOT_5581,0
13598,BOT_5582,0
13599,BOT_5583,0
13600,BOT_5584,0
13601,BOT_5585,0
13602,BOT_5586,0
13603,BOT_5587,0
13604,BOT_5588,0
13605,BOT_5589,0
13606,BOT_5590,0
13607,BOT_5591,0
13608,BOT_5592,0
13609,BOT_5593,0
13610,BOT_5594,0
13611,BOT_5595,0
13612,BOT_5596,0
13613,BOT_5597,0
13614,BOT_5598,0
13615,BOT_5599,0
13616,BOT_5600,0
13617,BOT_5601,0
13618,BOT_5602,0
13619,BOT_5603,0
13620,BOT_5604,0
13621,BOT_5605,0
13622,BOT_5606,0
13623,BOT_5607,0
13624,BOT_5608,0
13625,BOT_5609,0
13626,BOT_5610,0
13627,BOT_5611,0
13628,BOT_5612,0
13629,BOT_5613,0
13630,BOT_5614,0
13631,BOT_5615,0
13632,BOT_5616,0
13633,BOT_5617,0
13634,BOT_5618,0
13635,BOT_5619,0
13636,BOT_5620,0
13637,BOT_5621,0
13638,BOT_5622,0
13639,BOT_5623,0
13640,BOT_5624,0
13641,BOT_5625,0
13642,BOT_5626,0
13643,BOT_5627,0
13644,BOT_5628,0
13645,BOT_5629,0
13646,BOT_5630,0
13647,BOT_5631,0
13648,BOT_5632,0
13649,BOT_5633,0
13650,BOT_5634,0
13651,BOT_5635,0
13652,BOT_5636,0
13653,BOT_5637,0
13654,BOT_5638,0
13655,BOT_5639,0
13656,BOT_5640,0
13657,BOT_5641,0
13658,BOT_5642,0
13659,BOT_5643,0
13660,BOT_5644,0
13661,BOT_5645,0
13662,BOT_5646,0
13663,BOT_5647,0
13664,BOT_5648,0
13665,BOT_5649,0
13666,BOT_5650,0
13667,BOT_5651,0
13668,BOT_5652,0
13669,BOT_5653,0
13670,BOT_5654,0
13671,BOT_5655,0
13672,BOT_5656,0
13673,BOT_5657,0
13674,BOT_5658,0
13675,BOT_5659,0
13676,BOT_5660,0
13677,BOT_5661,0
13678,BOT_5662,0
13679,BOT_5663,0
13680,BOT_5664,0
13681,BOT_5665,0
13682,BOT_5666,0
13683,BOT_5667,0
13684,BOT_5668,0
13685,BOT_5669,0
13686,BOT_5670,0
13687,BOT_5671,0
13688,BOT_5672,0
13689,BOT_5673,0
13690,BOT_5674,0
13691,BOT_5675,0
13692,BOT_5676,0
13693,BOT_5677,0
13694,BOT_5678,0
13695,BOT_5679,0
13696,BOT_5680,0
13697,BOT_5681,0
13698,BOT_5682,0
13699,BOT_5683,0
13700,BOT_5684,0
13701,BOT_5685,0
13702,BOT_5686,0
13703,BOT_5687,0
13704,BOT_5688,0
13705,BOT_5689,0
13706,BOT_5690,0
13707,BOT_5691,0
13708,BOT_5692,0
13709,BOT_5693,0
13710,BOT_5694,0
13711,BOT_5695,0
13712,BOT_5696,0
13713,BOT_5697,0
13714,BOT_5698,0
13715,BOT_5699,0
13716,BOT_5700,0
13717,BOT_5701,0
13718,BOT_5702,0
13719,BOT_5703,0
13720,BOT_5704,0
13721,BOT_5705,0
13722,BOT_5706,0
13723,BOT_5707,0
13724,BOT_5708,0
13725,BOT_5709,0
13726,BOT_5710,0
13727,BOT_5711,0
13728,BOT_5712,0
13729,BOT_5713,0
13730,BOT_5714,0
13731,BOT_5715,0
13732,BOT_5716,0
13733,BOT_5717,0
13734,BOT_5718,0
13735,BOT_5719,0
13736,BOT_5720,0
13737,BOT_5721,0
13738,BOT_5722,0
13739,BOT_5723,0
13740,BOT_5724,0
13741,BOT_5725,0
13742,BOT_5726,0
13743,BOT_5727,0
13744,BOT_5728,0
13745,BOT_5729,0
13746,BOT_5730,0
13747,BOT_5731,0
13748,BOT_5732,0
13749,BOT_5733,0
13750,BOT_5734,0
13751,BOT_5735,0
13752,BOT_5736,0
13753,BOT_5737,0
13754,BOT_5738,0
13755,BOT_5739,0
13756,BOT_5740,0
13757,BOT_5741,0
13758,BOT_5742,0
13759,BOT_5743,0
13760,BOT_5744,0
13761,BOT_5745,0
13762,BOT_5746,0
13763,BOT_5747,0
13764,BOT_5748,0
13765,BOT_5749,0
13766,BOT_5750,0
13767,BOT_5751,0
13768,BOT_5752,0
13769,BOT_5753,0
13770,BOT_5754,0
13771,BOT_5755,0
13772,BOT_5756,0
13773,BOT_5757,0
13774,BOT_5758,0
13775,BOT_5759,0
13776,BOT_5760,0
13777,BOT_5761,0
13778,BOT_5762,0
13779,BOT_5763,0
13780,BOT_5764,0
13781,BOT_5765,0
13782,BOT_5766,0
13783,BOT_5767,0
13784,BOT_5768,0
13785,BOT_5769,0
13786,BOT_5770,0
13787,BOT_5771,0
13788,BOT_5772,0
13789,BOT_5773,0
13790,BOT_5774,0
13791,BOT_5775,0
13792,BOT_5776,0
13793,BOT_5777,0
13794,BOT_5778,0
13795,BOT_5779,0
13796,BOT_5780,0
13797,BOT_5781,0
13798,BOT_5782,0
13799,BOT_5783,0
13800,BOT_5784,0
13801,BOT_5785,0
13802,BOT_5786,0
13803,BOT_5787,0
13804,BOT_5788,0
13805,BOT_5789,0
13806,BOT_5790,0
13807,BOT_5791,0
13808,BOT_5792,0
13809,BOT_5793,0
13810,BOT_5794,0
13811,BOT_5795,0
13812,BOT_5796,0
13813,BOT_5797,0
13814,BOT_5798,0
13815,BOT_5799,0
13816,BOT_5800,0
13817,BOT_5801,0
13818,BOT_5802,0
13819,BOT_5803,0
13820,BOT_5804,0
13821,BOT_5805,0
13822,BOT_5806,0
13823,BOT_5807,0
13824,BOT_5808,0
13825,BOT_5809,0
13826,BOT_5810,0
13827,BOT_5811,0
13828,BOT_5812,0
13829,BOT_5813,0
13830,BOT_5814,0
13831,BOT_5815,0
13832,BOT_5816,0
13833,BOT_5817,0
13834,BOT_5818,0
13835,BOT_5819,0
13836,BOT_5820,0
13837,BOT_5821,0
13838,BOT_5822,0
13839,BOT_5823,0
13840,BOT_5824,0
13841,BOT_5825,0
13842,BOT_5826,0
13843,BOT_5827,0
13844,BOT_5828,0
13845,BOT_5829,0
13846,BOT_5830,0
13847,BOT_5831,0
13848,BOT_5832,0
13849,BOT_5833,0
13850,BOT_5834,0
13851,BOT_5835,0
13852,BOT_5836,0
13853,BOT_5837,0
13854,BOT_5838,0
13855,BOT_5839,0
13856,BOT_5840,0
13857,BOT_5841,0
13858,BOT_5842,0
13859,BOT_5843,0
13860,BOT_5844,0
13861,BOT_5845,0
13862,BOT_5846,0
13863,BOT_5847,0
13864,BOT_5848,0
13865,BOT_5849,0
13866,BOT_5850,0
13867,BOT_5851,0
13868,BOT_5852,0
13869,BOT_5853,0
13870,BOT_5854,0
13871,BOT_5855,0
13872,BOT_5856,0
13873,BOT_5857,0
13874,BOT_5858,0
13875,BOT_5859,0
13876,BOT_5860,0
13877,BOT_5861,0
13878,BOT_5862,0
13879,BOT_5863,0
13880,BOT_5864,0
13881,BOT_5865,0
13882,BOT_5866,0
13883,BOT_5867,0
13884,BOT_5868,0
13885,BOT_5869,0
13886,BOT_5870,0
13887,BOT_5871,0
13888,BOT_5872,0
13889,BOT_5873,0
13890,BOT_5874,0
13891,BOT_5875,0
13892,BOT_5876,0
13893,BOT_5877,0
13894,BOT_5878,0
13895,BOT_5879,0
13896,BOT_5880,0
13897,BOT_5881,0
13898,BOT_5882,0
13899,BOT_5883,0
13900,BOT_5884,0
13901,BOT_5885,0
13902,BOT_5886,0
13903,BOT_5887,0
13904,BOT_5888,0
13905,BOT_5889,0
13906,BOT_5890,0
13907,BOT_5891,0
13908,BOT_5892,0
13909,BOT_5893,0
13910,BOT_5894,0
13911,BOT_5895,0
13912,BOT_5896,0
13913,BOT_5897,0
13914,BOT_5898,0
13915,BOT_5899,0
13916,BOT_5900,0
13917,BOT_5901,0
13918,BOT_5902,0
13919,BOT_5903,0
13920,BOT_5904,0
13921,BOT_5905,0
13922,BOT_5906,0
13923,BOT_5907,0
13924,BOT_5908,0
13925,BOT_5909,0
13926,BOT_5910,0
13927,BOT_5911,0
13928,BOT_5912,0
13929,BOT_5913,0
13930,BOT_5914,0
13931,BOT_5915,0
13932,BOT_5916,0
13933,BOT_5917,0
13934,BOT_5918,0
13935,BOT_5919,0
13936,BOT_5920,0
13937,BOT_5921,0
13938,BOT_5922,0
13939,BOT_5923,0
13940,BOT_5924,0
13941,BOT_5925,0
13942,BOT_5926,0
13943,BOT_5927,0
13944,BOT_5928,0
13945,BOT_5929,0
13946,BOT_5930,0
13947,BOT_5931,0
13948,BOT_5932,0
13949,BOT_5933,0
13950,BOT_5934,0
13951,BOT_5935,0
13952,BOT_5936,0
13953,BOT_5937,0
13954,BOT_5938,0
13955,BOT_5939,0
13956,BOT_5940,0
13957,BOT_5941,0
13958,BOT_5942,0
13959,BOT_5943,0
13960,BOT_5944,0
13961,BOT_5945,0
13962,BOT_5946,0
13963,BOT_5947,0
13964,BOT_5948,0
13965,BOT_5949,0
13966,BOT_5950,0
13967,BOT_5951,0
13968,BOT_5952,0
13969,BOT_5953,0
13970,BOT_5954,0
13971,BOT_5955,0
13972,BOT_5956,0
13973,BOT_5957,0
13974,BOT_5958,0
13975,BOT_5959,0
13976,BOT_5960,0
13977,BOT_5961,0
13978,BOT_5962,0
13979,BOT_5963,0
13980,BOT_5964,0
13981,BOT_5965,0
13982,BOT_5966,0
13983,BOT_5967,0
13984,BOT_5968,0
13985,BOT_5969,0
13986,BOT_5970,0
13987,BOT_5971,0
13988,BOT_5972,0
13989,BOT_5973,0
13990,BOT_5974,0
13991,BOT_5975,0
13992,BOT_5976,0
13993,BOT_5977,0
13994,BOT_5978,0
13995,BOT_5979,0
13996,BOT_5980,0
13997,BOT_5981,0
13998,BOT_5982,0
13999,BOT_5983,0
14000,BOT_5984,0
14001,BOT_5985,0
14002,BOT_5986,0
14003,BOT_5987,0
14004,BOT_5988,0
14005,BOT_5989,0
14006,BOT_5990,0
14007,BOT_5991,0
14008,BOT_5992,0
14009,BOT_5993,0
14010,BOT_5994,0
14011,BOT_5995,0
14012,BOT_5996,0
14013,BOT_5997,0
14014,BOT_5998,0
14015,BOT_5999,0
14016,BOT_6000,0
14017,BOT_6001,0
14018,BOT_6002,0
14019,BOT_6003,0
14020,BOT_6004,0
14021,BOT_6005,0
14022,BOT_6006,0
14023,BOT_6007,0
14024,BOT_6008,0
14025,BOT_6009,0
14026,BOT_6010,0
14027,BOT_6011,0
14028,BOT_6012,0
14029,BOT_6013,0
14030,BOT_6014,0
14031,BOT_6015,0
14032,BOT_6016,0
14033,BOT_6017,0
14034,BOT_6018,0
14035,BOT_6019,0
14036,BOT_6020,0
14037,BOT_6021,0
14038,BOT_6022,0
14039,BOT_6023,0
14040,BOT_6024,0
14041,BOT_6025,0
14042,BOT_6026,0
14043,BOT_6027,0
14044,BOT_6028,0
14045,BOT_6029,0
14046,BOT_6030,0
14047,BOT_6031,0
14048,BOT_6032,0
14049,BOT_6033,0
14050,BOT_6034,0
14051,BOT_6035,0
14052,BOT_6036,0
14053,BOT_6037,0
14054,BOT_6038,0
14055,BOT_6039,0
14056,BOT_6040,0
14057,BOT_6041,0
14058,BOT_6042,0
14059,BOT_6043,0
14060,BOT_6044,0
14061,BOT_6045,0
14062,BOT_6046,0
14063,BOT_6047,0
14064,BOT_6048,0
14065,BOT_6049,0
14066,BOT_6050,0
14067,BOT_6051,0
14068,BOT_6052,0
14069,BOT_6053,0
14070,BOT_6054,0
14071,BOT_6055,0
14072,BOT_6056,0
14073,BOT_6057,0
14074,BOT_6058,0
14075,BOT_6059,0
14076,BOT_6060,0
14077,BOT_6061,0
14078,BOT_6062,0
14079,BOT_6063,0
14080,BOT_6064,0
14081,BOT_6065,0
14082,BOT_6066,0
14083,BOT_6067,0
14084,BOT_6068,0
14085,BOT_6069,0
14086,BOT_6070,0
14087,BOT_6071,0
14088,BOT_6072,0
14089,BOT_6073,0
14090,BOT_6074,0
14091,BOT_6075,0
14092,BOT_6076,0
14093,BOT_6077,0
14094,BOT_6078,0
14095,BOT_6079,0
14096,BOT_6080,0
14097,BOT_6081,0
14098,BOT_6082,0
14099,BOT_6083,0
14100,BOT_6084,0
14101,BOT_6085,0
14102,BOT_6086,0
14103,BOT_6087,0
14104,BOT_6088,0
14105,BOT_6089,0
14106,BOT_6090,0
14107,BOT_6091,0
14108,BOT_6092,0
14109,BOT_6093,0
14110,BOT_6094,0
14111,BOT_6095,0
14112,BOT_6096,0
14113,BOT_6097,0
14114,BOT_6098,0
14115,BOT_6099,0
14116,BOT_6100,0
14117,BOT_6101,0
14118,BOT_6102,0
14119,BOT_6103,0
14120,BOT_6104,0
14121,BOT_6105,0
14122,BOT_6106,0
14123,BOT_6107,0
14124,BOT_6108,0
14125,BOT_6109,0
14126,BOT_6110,0
14127,BOT_6111,0
14128,BOT_6112,0
14129,BOT_6113,0
14130,BOT_6114,0
14131,BOT_6115,0
14132,BOT_6116,0
14133,BOT_6117,0
14134,BOT_6118,0
14135,BOT_6119,0
14136,BOT_6120,0
14137,BOT_6121,0
14138,BOT_6122,0
14139,BOT_6123,0
14140,BOT_6124,0
14141,BOT_6125,0
14142,BOT_6126,0
14143,BOT_6127,0
14144,BOT_6128,0
14145,BOT_6129,0
14146,BOT_6130,0
14147,BOT_6131,0
14148,BOT_6132,0
14149,BOT_6133,0
14150,BOT_6134,0
14151,BOT_6135,0
14152,BOT_6136,0
14153,BOT_6137,0
14154,BOT_6138,0
14155,BOT_6139,0
14156,BOT_6140,0
14157,BOT_6141,0
14158,BOT_6142,0
14159,BOT_6143,0
14160,BOT_6144,0
14161,BOT_6145,0
14162,BOT_6146,0
14163,BOT_6147,0
14164,BOT_6148,0
14165,BOT_6149,0
14166,BOT_6150,0
14167,BOT_6151,0
14168,BOT_6152,0
14169,BOT_6153,0
14170,BOT_6154,0
14171,BOT_6155,0
14172,BOT_6156,0
14173,BOT_6157,0
14174,BOT_6158,0
14175,BOT_6159,0
14176,BOT_6160,0
14177,BOT_6161,0
14178,BOT_6162,0
14179,BOT_6163,0
14180,BOT_6164,0
14181,BOT_6165,0
14182,BOT_6166,0
14183,BOT_6167,0
14184,BOT_6168,0
14185,BOT_6169,0
14186,BOT_6170,0
14187,BOT_6171,0
14188,BOT_6172,0
14189,BOT_6173,0
14190,BOT_6174,0
14191,BOT_6175,0
14192,BOT_6176,0
14193,BOT_6177,0
14194,BOT_6178,0
14195,BOT_6179,0
14196,BOT_6180,0
14197,BOT_6181,0
14198,BOT_6182,0
14199,BOT_6183,0
14200,BOT_6184,0
14201,BOT_6185,0
14202,BOT_6186,0
14203,BOT_6187,0
14204,BOT_6188,0
14205,BOT_6189,0
14206,BOT_6190,0
14207,BOT_6191,0
14208,BOT_6192,0
14209,BOT_6193,0
14210,BOT_6194,0
14211,BOT_6195,0
14212,BOT_6196,0
14213,BOT_6197,0
14214,BOT_6198,0
14215,BOT_6199,0
14216,BOT_6200,0
14217,BOT_6201,0
14218,BOT_6202,0
14219,BOT_6203,0
14220,BOT_6204,0
14221,BOT_6205,0
14222,BOT_6206,0
14223,BOT_6207,0
14224,BOT_6208,0
14225,BOT_6209,0
14226,BOT_6210,0
14227,BOT_6211,0
14228,BOT_6212,0
14229,BOT_6213,0
14230,BOT_6214,0
14231,BOT_6215,0
14232,BOT_6216,0
14233,BOT_6217,0
14234,BOT_6218,0
14235,BOT_6219,0
14236,BOT_6220,0
14237,BOT_6221,0
14238,BOT_6222,0
14239,BOT_6223,0
14240,BOT_6224,0
14241,BOT_6225,0
14242,BOT_6226,0
14243,BOT_6227,0
14244,BOT_6228,0
14245,BOT_6229,0
14246,BOT_6230,0
14247,BOT_6231,0
14248,BOT_6232,0
14249,BOT_6233,0
14250,BOT_6234,0
14251,BOT_6235,0
14252,BOT_6236,0
14253,BOT_6237,0
14254,BOT_6238,0
14255,BOT_6239,0
14256,BOT_6240,0
14257,BOT_6241,0
14258,BOT_6242,0
14259,BOT_6243,0
14260,BOT_6244,0
14261,BOT_6245,0
14262,BOT_6246,0
14263,BOT_6247,0
14264,BOT_6248,0
14265,BOT_6249,0
14266,BOT_6250,0
14267,BOT_6251,0
14268,BOT_6252,0
14269,BOT_6253,0
14270,BOT_6254,0
14271,BOT_6255,0
14272,BOT_6256,0
14273,BOT_6257,0
14274,BOT_6258,0
14275,BOT_6259,0
14276,BOT_6260,0
14277,BOT_6261,0
14278,BOT_6262,0
14279,BOT_6263,0
14280,BOT_6264,0
14281,BOT_6265,0
14282,BOT_6266,0
14283,BOT_6267,0
14284,BOT_6268,0
14285,BOT_6269,0
14286,BOT_6270,0
14287,BOT_6271,0
14288,BOT_6272,0
14289,BOT_6273,0
14290,BOT_6274,0
14291,BOT_6275,0
14292,BOT_6276,0
14293,BOT_6277,0
14294,BOT_6278,0
14295,BOT_6279,0
14296,BOT_6280,0
14297,BOT_6281,0
14298,BOT_6282,0
14299,BOT_6283,0
14300,BOT_6284,0
14301,BOT_6285,0
14302,BOT_6286,0
14303,BOT_6287,0
14304,BOT_6288,0
14305,BOT_6289,0
14306,BOT_6290,0
14307,BOT_6291,0
14308,BOT_6292,0
14309,BOT_6293,0
14310,BOT_6294,0
14311,BOT_6295,0
14312,BOT_6296,0
14313,BOT_6297,0
14314,BOT_6298,0
14315,BOT_6299,0
14316,BOT_6300,0
14317,BOT_6301,0
14318,BOT_6302,0
14319,BOT_6303,0
14320,BOT_6304,0
14321,BOT_6305,0
14322,BOT_6306,0
14323,BOT_6307,0
14324,BOT_6308,0
14325,BOT_6309,0
14326,BOT_6310,0
14327,BOT_6311,0
14328,BOT_6312,0
14329,BOT_6313,0
14330,BOT_6314,0
14331,BOT_6315,0
14332,BOT_6316,0
14333,BOT_6317,0
14334,BOT_6318,0
14335,BOT_6319,0
14336,BOT_6320,0
14337,BOT_6321,0
14338,BOT_6322,0
14339,BOT_6323,0
14340,BOT_6324,0
14341,BOT_6325,0
14342,BOT_6326,0
14343,BOT_6327,0
14344,BOT_6328,0
14345,BOT_6329,0
14346,BOT_6330,0
14347,BOT_6331,0
14348,BOT_6332,0
14349,BOT_6333,0
14350,BOT_6334,0
14351,BOT_6335,0
14352,BOT_6336,0
14353,BOT_6337,0
14354,BOT_6338,0
14355,BOT_6339,0
14356,BOT_6340,0
14357,BOT_6341,0
14358,BOT_6342,0
14359,BOT_6343,0
14360,BOT_6344,0
14361,BOT_6345,0
14362,BOT_6346,0
14363,BOT_6347,0
14364,BOT_6348,0
14365,BOT_6349,0
14366,BOT_6350,0
14367,BOT_6351,0
14368,BOT_6352,0
14369,BOT_6353,0
14370,BOT_6354,0
14371,BOT_6355,0
14372,BOT_6356,0
14373,BOT_6357,0
14374,BOT_6358,0
14375,BOT_6359,0
14376,BOT_6360,0
14377,BOT_6361,0
14378,BOT_6362,0
14379,BOT_6363,0
14380,BOT_6364,0
14381,BOT_6365,0
14382,BOT_6366,0
14383,BOT_6367,0
14384,BOT_6368,0
14385,BOT_6369,0
14386,BOT_6370,0
14387,BOT_6371,0
14388,BOT_6372,0
14389,BOT_6373,0
14390,BOT_6374,0
14391,BOT_6375,0
14392,BOT_6376,0
14393,BOT_6377,0
14394,BOT_6378,0
14395,BOT_6379,0
14396,BOT_6380,0
14397,BOT_6381,0
14398,BOT_6382,0
14399,BOT_6383,0
14400,BOT_6384,0
14401,BOT_6385,0
14402,BOT_6386,0
14403,BOT_6387,0
14404,BOT_6388,0
14405,BOT_6389,0
14406,BOT_6390,0
14407,BOT_6391,0
14408,BOT_6392,0
14409,BOT_6393,0
14410,BOT_6394,0
14411,BOT_6395,0
14412,BOT_6396,0
14413,BOT_6397,0
14414,BOT_6398,0
14415,BOT_6399,0
14416,BOT_6400,0
14417,BOT_6401,0
14418,BOT_6402,0
14419,BOT_6403,0
14420,BOT_6404,0
14421,BOT_6405,0
14422,BOT_6406,0
14423,BOT_6407,0
14424,BOT_6408,0
14425,BOT_6409,0
14426,BOT_6410,0
14427,BOT_6411,0
14428,BOT_6412,0
14429,BOT_6413,0
14430,BOT_6414,0
14431,BOT_6415,0
14432,BOT_6416,0
14433,BOT_6417,0
14434,BOT_6418,0
14435,BOT_6419,0
14436,BOT_6420,0
14437,BOT_6421,0
14438,BOT_6422,0
14439,BOT_6423,0
14440,BOT_6424,0
14441,BOT_6425,0
14442,BOT_6426,0
14443,BOT_6427,0
14444,BOT_6428,0
14445,BOT_6429,0
14446,BOT_6430,0
14447,BOT_6431,0
14448,BOT_6432,0
14449,BOT_6433,0
14450,BOT_6434,0
14451,BOT_6435,0
14452,BOT_6436,0
14453,BOT_6437,0
14454,BOT_6438,0
14455,BOT_6439,0
14456,BOT_6440,0
14457,BOT_6441,0
14458,BOT_6442,0
14459,BOT_6443,0
14460,BOT_6444,0
14461,BOT_6445,0
14462,BOT_6446,0
14463,BOT_6447,0
14464,BOT_6448,0
14465,BOT_6449,0
14466,BOT_6450,0
14467,BOT_6451,0
14468,BOT_6452,0
14469,BOT_6453,0
14470,BOT_6454,0
14471,BOT_6455,0
14472,BOT_6456,0
14473,BOT_6457,0
14474,BOT_6458,0
14475,BOT_6459,0
14476,BOT_6460,0
14477,BOT_6461,0
14478,BOT_6462,0
14479,BOT_6463,0
14480,BOT_6464,0
14481,BOT_6465,0
14482,BOT_6466,0
14483,BOT_6467,0
14484,BOT_6468,0
14485,BOT_6469,0
14486,BOT_6470,0
14487,BOT_6471,0
14488,BOT_6472,0
14489,BOT_6473,0
14490,BOT_6474,0
14491,BOT_6475,0
14492,BOT_6476,0
14493,BOT_6477,0
14494,BOT_6478,0
14495,BOT_6479,0
14496,BOT_6480,0
14497,BOT_6481,0
14498,BOT_6482,0
14499,BOT_6483,0
14500,BOT_6484,0
14501,BOT_6485,0
14502,BOT_6486,0
14503,BOT_6487,0
14504,BOT_6488,0
14505,BOT_6489,0
14506,BOT_6490,0
14507,BOT_6491,0
14508,BOT_6492,0
14509,BOT_6493,0
14510,BOT_6494,0
14511,BOT_6495,0
14512,BOT_6496,0
14513,BOT_6497,0
14514,BOT_6498,0
14515,BOT_6499,0
14516,BOT_6500,0
14517,BOT_6501,0
14518,BOT_6502,0
14519,BOT_6503,0
14520,BOT_6504,0
14521,BOT_6505,0
14522,BOT_6506,0
14523,BOT_6507,0
14524,BOT_6508,0
14525,BOT_6509,0
14526,BOT_6510,0
14527,BOT_6511,0
14528,BOT_6512,0
14529,BOT_6513,0
14530,BOT_6514,0
14531,BOT_6515,0
14532,BOT_6516,0
14533,BOT_6517,0
14534,BOT_6518,0
14535,BOT_6519,0
14536,BOT_6520,0
14537,BOT_6521,0
14538,BOT_6522,0
14539,BOT_6523,0
14540,BOT_6524,0
14541,BOT_6525,0
14542,BOT_6526,0
14543,BOT_6527,0
14544,BOT_6528,0
14545,BOT_6529,0
14546,BOT_6530,0
14547,BOT_6531,0
14548,BOT_6532,0
14549,BOT_6533,0
14550,BOT_6534,0
14551,BOT_6535,0
14552,BOT_6536,0
14553,BOT_6537,0
14554,BOT_6538,0
14555,BOT_6539,0
14556,BOT_6540,0
14557,BOT_6541,0
14558,BOT_6542,0
14559,BOT_6543,0
14560,BOT_6544,0
14561,BOT_6545,0
14562,BOT_6546,0
14563,BOT_6547,0
14564,BOT_6548,0
14565,BOT_6549,0
14566,BOT_6550,0
14567,BOT_6551,0
14568,BOT_6552,0
14569,BOT_6553,0
14570,BOT_6554,0
14571,BOT_6555,0
14572,BOT_6556,0
14573,BOT_6557,0
14574,BOT_6558,0
14575,BOT_6559,0
14576,BOT_6560,0
14577,BOT_6561,0
14578,BOT_6562,0
14579,BOT_6563,0
14580,BOT_6564,0
14581,BOT_6565,0
14582,BOT_6566,0
14583,BOT_6567,0
14584,BOT_6568,0
14585,BOT_6569,0
14586,BOT_6570,0
14587,BOT_6571,0
14588,BOT_6572,0
14589,BOT_6573,0
14590,BOT_6574,0
14591,BOT_6575,0
14592,BOT_6576,0
14593,BOT_6577,0
14594,BOT_6578,0
14595,BOT_6579,0
14596,BOT_6580,0
14597,BOT_6581,0
14598,BOT_6582,0
14599,BOT_6583,0
14600,BOT_6584,0
14601,BOT_6585,0
14602,BOT_6586,0
14603,BOT_6587,0
14604,BOT_6588,0
14605,BOT_6589,0
14606,BOT_6590,0
14607,BOT_6591,0
14608,BOT_6592,0
14609,BOT_6593,0
14610,BOT_6594,0
14611,BOT_6595,0
14612,BOT_6596,0
14613,BOT_6597,0
14614,BOT_6598,0
14615,BOT_6599,0
14616,BOT_6600,0
14617,BOT_6601,0
14618,BOT_6602,0
14619,BOT_6603,0
14620,BOT_6604,0
14621,BOT_6605,0
14622,BOT_6606,0
14623,BOT_6607,0
14624,BOT_6608,0
14625,BOT_6609,0
14626,BOT_6610,0
14627,BOT_6611,0
14628,BOT_6612,0
14629,BOT_6613,0
14630,BOT_6614,0
14631,BOT_6615,0
14632,BOT_6616,0
14633,BOT_6617,0
14634,BOT_6618,0
14635,BOT_6619,0
14636,BOT_6620,0
14637,BOT_6621,0
14638,BOT_6622,0
14639,BOT_6623,0
14640,BOT_6624,0
14641,BOT_6625,0
14642,BOT_6626,0
14643,BOT_6627,0
14644,BOT_6628,0
14645,BOT_6629,0
14646,BOT_6630,0
14647,BOT_6631,0
14648,BOT_6632,0
14649,BOT_6633,0
14650,BOT_6634,0
14651,BOT_6635,0
14652,BOT_6636,0
14653,BOT_6637,0
14654,BOT_6638,0
14655,BOT_6639,0
14656,BOT_6640,0
14657,BOT_6641,0
14658,BOT_6642,0
14659,BOT_6643,0
14660,BOT_6644,0
14661,BOT_6645,0
14662,BOT_6646,0
14663,BOT_6647,0
14664,BOT_6648,0
14665,BOT_6649,0
14666,BOT_6650,0
14667,BOT_6651,0
14668,BOT_6652,0
14669,BOT_6653,0
14670,BOT_6654,0
14671,BOT_6655,0
14672,BOT_6656,0
14673,BOT_6657,0
14674,BOT_6658,0
14675,BOT_6659,0
14676,BOT_6660,0
14677,BOT_6661,0
14678,BOT_6662,0
14679,BOT_6663,0
14680,BOT_6664,0
14681,BOT_6665,0
14682,BOT_6666,0
14683,BOT_6667,0
14684,BOT_6668,0
14685,BOT_6669,0
14686,BOT_6670,0
14687,BOT_6671,0
14688,BOT_6672,0
14689,BOT_6673,0
14690,BOT_6674,0
14691,BOT_6675,0
14692,BOT_6676,0
14693,BOT_6677,0
14694,BOT_6678,0
14695,BOT_6679,0
14696,BOT_6680,0
14697,BOT_6681,0
14698,BOT_6682,0
14699,BOT_6683,0
14700,BOT_6684,0
14701,BOT_6685,0
14702,BOT_6686,0
14703,BOT_6687,0
14704,BOT_6688,0
14705,BOT_6689,0
14706,BOT_6690,0
14707,BOT_6691,0
14708,BOT_6692,0
14709,BOT_6693,0
14710,BOT_6694,0
14711,BOT_6695,0
14712,BOT_6696,0
14713,BOT_6697,0
14714,BOT_6698,0
14715,BOT_6699,0
14716,BOT_6700,0
14717,BOT_6701,0
14718,BOT_6702,0
14719,BOT_6703,0
14720,BOT_6704,0
14721,BOT_6705,0
14722,BOT_6706,0
14723,BOT_6707,0
14724,BOT_6708,0
14725,BOT_6709,0
14726,BOT_6710,0
14727,BOT_6711,0
14728,BOT_6712,0
14729,BOT_6713,0
14730,BOT_6714,0
14731,BOT_6715,0
14732,BOT_6716,0
14733,BOT_6717,0
14734,BOT_6718,0
14735,BOT_6719,0
14736,BOT_6720,0
14737,BOT_6721,0
14738,BOT_6722,0
14739,BOT_6723,0
14740,BOT_6724,0
14741,BOT_6725,0
14742,BOT_6726,0
14743,BOT_6727,0
14744,BOT_6728,0
14745,BOT_6729,0
14746,BOT_6730,0
14747,BOT_6731,0
14748,BOT_6732,0
14749,BOT_6733,0
14750,BOT_6734,0
14751,BOT_6735,0
14752,BOT_6736,0
14753,BOT_6737,0
14754,BOT_6738,0
14755,BOT_6739,0
14756,BOT_6740,0
14757,BOT_6741,0
14758,BOT_6742,0
14759,BOT_6743,0
